strain,file,replicat,wavelength,fn1,fn2,dilution,blanc
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,71.35087719298245
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,69.51785714285714
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,69.51785714285714
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,71.17857142857143
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,67.42857142857143
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,71.91228070175438
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,67.42857142857143
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,81.10714285714286
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,72.125
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,70.33333333333333
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,68.71428571428571
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,71.53571428571429
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,70.76785714285714
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,62.892857142857146
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,67.64912280701755
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,74.32446808510639
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,71.17857142857143
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,71.42105263157895
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,75.3157894736842
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,67.46428571428571
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,70.33928571428571
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,63.40677966101695
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,68.9298245614035
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,68.25
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,66.375
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,68.9298245614035
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,90.91525423728814
rcc156,dilution_3.txt,B,e532,77.68702290076335,1.3592077413283445,0.3,64.33928571428571
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,71.375
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,82.83928571428571
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,92.36842105263158
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,111.30357142857143
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,111.30357142857143
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,86.66071428571429
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,89
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,104.10526315789474
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,89
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,92.16071428571429
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,82.14285714285714
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,109.29824561403508
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,121.14285714285714
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,84.98214285714286
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,88.5
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,87.23214285714286
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,80.84210526315789
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,101.77659574468085
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,131.69642857142858
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,84.29824561403508
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,90.12280701754386
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,75.17857142857143
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,91.32142857142857
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,84.62711864406779
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,83.2280701754386
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,98.23214285714286
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,87.91071428571429
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,83.2280701754386
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,139
rcc156,dilution_3.txt,C,e440,101.06756756756756,1.8132624116864218,0.3,93.85714285714286
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,58.25
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,61.142857142857146
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,62.98245614035088
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,67.91071428571429
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,67.91071428571429
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,59.75
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,60.92857142857143
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,76.17543859649123
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,60.92857142857143
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,65.05357142857143
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,64.80357142857143
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,66.33333333333333
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,68.26785714285714
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,60
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,59.517857142857146
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,58.17857142857143
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,59.89473684210526
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,59.170212765957444
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,74.19642857142857
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,59.19298245614035
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,58.70175438596491
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,61.089285714285715
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,65.51785714285714
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,64.66101694915254
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,61.70175438596491
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,64.5
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,78.35714285714286
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,61.70175438596491
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,80.44067796610169
rcc156,dilution_3.txt,C,e470,69.83108108108108,2.0975804445294335,0.3,68.44642857142857
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,64
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,66.875
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,71.35087719298245
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,69.51785714285714
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,69.51785714285714
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,71.17857142857143
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,67.42857142857143
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,71.91228070175438
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,67.42857142857143
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,81.10714285714286
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,72.125
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,70.33333333333333
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,68.71428571428571
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,71.53571428571429
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,70.76785714285714
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,62.892857142857146
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,67.64912280701755
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,74.32446808510639
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,71.17857142857143
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,71.42105263157895
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,75.3157894736842
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,67.46428571428571
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,70.33928571428571
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,63.40677966101695
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,68.9298245614035
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,68.25
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,66.375
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,68.9298245614035
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,90.91525423728814
rcc156,dilution_3.txt,C,e532,73.16891891891892,1.731612883139476,0.3,64.33928571428571
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,71.375
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,82.83928571428571
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,92.36842105263158
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,111.30357142857143
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,111.30357142857143
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,86.66071428571429
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,89
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,104.10526315789474
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,89
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,92.16071428571429
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,82.14285714285714
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,109.29824561403508
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,121.14285714285714
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,84.98214285714286
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,88.5
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,87.23214285714286
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,80.84210526315789
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,101.77659574468085
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,131.69642857142858
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,84.29824561403508
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,90.12280701754386
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,75.17857142857143
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,91.32142857142857
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,84.62711864406779
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,83.2280701754386
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,98.23214285714286
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,87.91071428571429
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,83.2280701754386
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,139
rcc156,dilution_4.txt,A,e440,102.79375,1.990849744305813,0.1,93.85714285714286
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,58.25
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,61.142857142857146
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,62.98245614035088
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,67.91071428571429
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,67.91071428571429
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,59.75
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,60.92857142857143
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,76.17543859649123
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,60.92857142857143
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,65.05357142857143
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,64.80357142857143
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,66.33333333333333
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,68.26785714285714
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,60
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,59.517857142857146
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,58.17857142857143
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,59.89473684210526
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,59.170212765957444
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,74.19642857142857
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,59.19298245614035
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,58.70175438596491
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,61.089285714285715
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,65.51785714285714
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,64.66101694915254
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,61.70175438596491
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,64.5
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,78.35714285714286
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,61.70175438596491
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,80.44067796610169
rcc156,dilution_4.txt,A,e470,67.4125,1.8946714422859272,0.1,68.44642857142857
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,64
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,66.875
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,71.35087719298245
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,69.51785714285714
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,69.51785714285714
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,71.17857142857143
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,67.42857142857143
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,71.91228070175438
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,67.42857142857143
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,81.10714285714286
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,72.125
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,70.33333333333333
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,68.71428571428571
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,71.53571428571429
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,70.76785714285714
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,62.892857142857146
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,67.64912280701755
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,74.32446808510639
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,71.17857142857143
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,71.42105263157895
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,75.3157894736842
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,67.46428571428571
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,70.33928571428571
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,63.40677966101695
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,68.9298245614035
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,68.25
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,66.375
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,68.9298245614035
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,90.91525423728814
rcc156,dilution_4.txt,A,e532,70.73125,1.758078836391746,0.1,64.33928571428571
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,71.375
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,82.83928571428571
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,92.36842105263158
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,111.30357142857143
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,111.30357142857143
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,86.66071428571429
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,89
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,104.10526315789474
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,89
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,92.16071428571429
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,82.14285714285714
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,109.29824561403508
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,121.14285714285714
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,84.98214285714286
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,88.5
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,87.23214285714286
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,80.84210526315789
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,101.77659574468085
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,131.69642857142858
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,84.29824561403508
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,90.12280701754386
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,75.17857142857143
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,91.32142857142857
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,84.62711864406779
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,83.2280701754386
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,98.23214285714286
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,87.91071428571429
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,83.2280701754386
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,139
rcc156,dilution_4.txt,B,e440,100.12751677852349,1.3719614613413063,0.1,93.85714285714286
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,58.25
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,61.142857142857146
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,62.98245614035088
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,67.91071428571429
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,67.91071428571429
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,59.75
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,60.92857142857143
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,76.17543859649123
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,60.92857142857143
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,65.05357142857143
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,64.80357142857143
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,66.33333333333333
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,68.26785714285714
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,60
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,59.517857142857146
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,58.17857142857143
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,59.89473684210526
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,59.170212765957444
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,74.19642857142857
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,59.19298245614035
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,58.70175438596491
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,61.089285714285715
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,65.51785714285714
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,64.66101694915254
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,61.70175438596491
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,64.5
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,78.35714285714286
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,61.70175438596491
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,80.44067796610169
rcc156,dilution_4.txt,B,e470,68.08053691275168,1.2165346137836157,0.1,68.44642857142857
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,64
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,66.875
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,71.35087719298245
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,69.51785714285714
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,69.51785714285714
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,71.17857142857143
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,67.42857142857143
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,71.91228070175438
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,67.42857142857143
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,81.10714285714286
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,72.125
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,70.33333333333333
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,68.71428571428571
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,71.53571428571429
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,70.76785714285714
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,62.892857142857146
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,67.64912280701755
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,74.32446808510639
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,71.17857142857143
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,71.42105263157895
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,75.3157894736842
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,67.46428571428571
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,70.33928571428571
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,63.40677966101695
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,68.9298245614035
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,68.25
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,66.375
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,68.9298245614035
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,90.91525423728814
rcc156,dilution_4.txt,B,e532,67.02013422818791,1.367923059011204,0.1,64.33928571428571
rcc156,dilution_4.txt,C,e440,118.91411042944786,1.823707974938288,0.1,71.375
rcc156,dilution_4.txt,C,e440,118.91411042944786,1.823707974938288,0.1,82.83928571428571
rcc156,dilution_4.txt,C,e440,118.91411042944786,1.823707974938288,0.1,92.36842105263158
rcc156,dilution_4.txt,C,e440,118.91411042944786,1.823707974938288,0.1,111.30357142857143
rcc156,dilution_4.txt,C,e440,118.91411042944786,1.823707974938288,0.1,111.30357142857143
