date,time,jsp,replicate,file,hms,second,replicat_bio,strain,wavelength,dc
2020-10-29,17:42:45,538,1,dilution_5.txt,45,0,A,rcc4213,e532,63
2020-10-29,17:42:46,538,1,dilution_5.txt,46,1,A,rcc4213,e440,84
2020-10-29,17:42:46,538,1,dilution_5.txt,46,1,A,rcc4213,e470,66
2020-10-29,17:42:46,538,1,dilution_5.txt,46,1,A,rcc4213,e532,65
2020-10-29,17:42:47,537,1,dilution_5.txt,47,2,A,rcc4213,e440,81
2020-10-29,17:42:47,537,1,dilution_5.txt,47,2,A,rcc4213,e470,66
2020-10-29,17:42:47,537,1,dilution_5.txt,47,2,A,rcc4213,e532,63
2020-10-29,17:42:48,537,1,dilution_5.txt,48,3,A,rcc4213,e440,81
2020-10-29,17:42:48,537,1,dilution_5.txt,48,3,A,rcc4213,e470,66
2020-10-29,17:42:48,537,1,dilution_5.txt,48,3,A,rcc4213,e532,65
2020-10-29,17:42:49,537,1,dilution_5.txt,49,4,A,rcc4213,e440,84
2020-10-29,17:42:49,537,1,dilution_5.txt,49,4,A,rcc4213,e470,65
2020-10-29,17:42:49,537,1,dilution_5.txt,49,4,A,rcc4213,e532,68
2020-10-29,17:42:50,537,1,dilution_5.txt,50,5,A,rcc4213,e440,83
2020-10-29,17:42:50,537,1,dilution_5.txt,50,5,A,rcc4213,e470,66
2020-10-29,17:42:50,537,1,dilution_5.txt,50,5,A,rcc4213,e532,66
2020-10-29,17:42:51,537,1,dilution_5.txt,51,6,A,rcc4213,e440,82
2020-10-29,17:42:51,537,1,dilution_5.txt,51,6,A,rcc4213,e470,69
2020-10-29,17:42:51,537,1,dilution_5.txt,51,6,A,rcc4213,e532,65
2020-10-29,17:42:52,537,1,dilution_5.txt,52,7,A,rcc4213,e440,82
2020-10-29,17:42:52,537,1,dilution_5.txt,52,7,A,rcc4213,e470,68
2020-10-29,17:42:52,537,1,dilution_5.txt,52,7,A,rcc4213,e532,64
2020-10-29,17:42:54,537,1,dilution_5.txt,54,9,A,rcc4213,e440,85
2020-10-29,17:42:54,537,1,dilution_5.txt,54,9,A,rcc4213,e470,68
2020-10-29,17:42:54,537,1,dilution_5.txt,54,9,A,rcc4213,e532,66
2020-10-29,17:42:55,537,1,dilution_5.txt,55,10,A,rcc4213,e440,81
2020-10-29,17:42:55,537,1,dilution_5.txt,55,10,A,rcc4213,e470,67
2020-10-29,17:42:55,537,1,dilution_5.txt,55,10,A,rcc4213,e532,65
2020-10-29,17:42:56,537,1,dilution_5.txt,56,11,A,rcc4213,e440,86
2020-10-29,17:42:56,537,1,dilution_5.txt,56,11,A,rcc4213,e470,66
2020-10-29,17:42:56,537,1,dilution_5.txt,56,11,A,rcc4213,e532,66
2020-10-29,17:42:57,536,1,dilution_5.txt,57,12,A,rcc4213,e440,81
2020-10-29,17:42:57,536,1,dilution_5.txt,57,12,A,rcc4213,e470,66
2020-10-29,17:42:57,536,1,dilution_5.txt,57,12,A,rcc4213,e532,65
2020-10-29,17:42:58,536,1,dilution_5.txt,58,13,A,rcc4213,e440,84
2020-10-29,17:42:58,536,1,dilution_5.txt,58,13,A,rcc4213,e470,67
2020-10-29,17:42:58,536,1,dilution_5.txt,58,13,A,rcc4213,e532,67
2020-10-29,17:42:59,537,1,dilution_5.txt,59,14,A,rcc4213,e440,77
2020-10-29,17:42:59,537,1,dilution_5.txt,59,14,A,rcc4213,e470,62
2020-10-29,17:42:59,537,1,dilution_5.txt,59,14,A,rcc4213,e532,63
2020-10-29,17:43:00,536,1,dilution_5.txt,0,15,A,rcc4213,e440,83
2020-10-29,17:43:00,536,1,dilution_5.txt,0,15,A,rcc4213,e470,66
2020-10-29,17:43:00,536,1,dilution_5.txt,0,15,A,rcc4213,e532,69
2020-10-29,17:43:01,536,1,dilution_5.txt,1,16,A,rcc4213,e440,84
2020-10-29,17:43:01,536,1,dilution_5.txt,1,16,A,rcc4213,e470,68
2020-10-29,17:43:01,536,1,dilution_5.txt,1,16,A,rcc4213,e532,63
2020-10-29,17:43:02,536,1,dilution_5.txt,2,17,A,rcc4213,e440,82
2020-10-29,17:43:02,536,1,dilution_5.txt,2,17,A,rcc4213,e470,64
2020-10-29,17:43:02,536,1,dilution_5.txt,2,17,A,rcc4213,e532,62
2020-10-29,17:43:03,536,1,dilution_5.txt,3,18,A,rcc4213,e440,82
2020-10-29,17:43:03,536,1,dilution_5.txt,3,18,A,rcc4213,e470,71
2020-10-29,17:43:03,536,1,dilution_5.txt,3,18,A,rcc4213,e532,62
2020-10-29,17:43:04,536,1,dilution_5.txt,4,19,A,rcc4213,e440,82
2020-10-29,17:43:04,536,1,dilution_5.txt,4,19,A,rcc4213,e470,66
2020-10-29,17:43:04,536,1,dilution_5.txt,4,19,A,rcc4213,e532,62
2020-10-29,17:43:05,536,1,dilution_5.txt,5,20,A,rcc4213,e440,82
2020-10-29,17:43:05,536,1,dilution_5.txt,5,20,A,rcc4213,e470,63
2020-10-29,17:43:05,536,1,dilution_5.txt,5,20,A,rcc4213,e532,66
2020-10-29,17:43:06,536,1,dilution_5.txt,6,21,A,rcc4213,e440,83
2020-10-29,17:43:06,536,1,dilution_5.txt,6,21,A,rcc4213,e470,68
2020-10-29,17:43:06,536,1,dilution_5.txt,6,21,A,rcc4213,e532,66
2020-10-29,17:43:07,536,1,dilution_5.txt,7,22,A,rcc4213,e440,80
2020-10-29,17:43:07,536,1,dilution_5.txt,7,22,A,rcc4213,e470,67
2020-10-29,17:43:07,536,1,dilution_5.txt,7,22,A,rcc4213,e532,61
2020-10-29,17:43:08,536,1,dilution_5.txt,8,23,A,rcc4213,e440,82
2020-10-29,17:43:08,536,1,dilution_5.txt,8,23,A,rcc4213,e470,66
2020-10-29,17:43:08,536,1,dilution_5.txt,8,23,A,rcc4213,e532,62
2020-10-29,17:43:10,536,1,dilution_5.txt,10,25,A,rcc4213,e440,81
2020-10-29,17:43:10,536,1,dilution_5.txt,10,25,A,rcc4213,e470,63
2020-10-29,17:43:10,536,1,dilution_5.txt,10,25,A,rcc4213,e532,64
2020-10-29,17:43:11,536,1,dilution_5.txt,11,26,A,rcc4213,e440,84
2020-10-29,17:43:11,536,1,dilution_5.txt,11,26,A,rcc4213,e470,65
2020-10-29,17:43:11,536,1,dilution_5.txt,11,26,A,rcc4213,e532,64
2020-10-29,17:43:12,536,1,dilution_5.txt,12,27,A,rcc4213,e440,81
2020-10-29,17:43:12,536,1,dilution_5.txt,12,27,A,rcc4213,e470,67
2020-10-29,17:43:12,536,1,dilution_5.txt,12,27,A,rcc4213,e532,62
2020-10-29,17:43:13,536,1,dilution_5.txt,13,28,A,rcc4213,e440,83
2020-10-29,17:43:13,536,1,dilution_5.txt,13,28,A,rcc4213,e470,64
2020-10-29,17:43:13,536,1,dilution_5.txt,13,28,A,rcc4213,e532,65
2020-10-29,17:43:14,536,1,dilution_5.txt,14,29,A,rcc4213,e440,82
2020-10-29,17:43:14,536,1,dilution_5.txt,14,29,A,rcc4213,e470,67
2020-10-29,17:43:14,536,1,dilution_5.txt,14,29,A,rcc4213,e532,66
2020-10-29,17:43:15,536,1,dilution_5.txt,15,30,A,rcc4213,e440,82
2020-10-29,17:43:15,536,1,dilution_5.txt,15,30,A,rcc4213,e470,69
2020-10-29,17:43:15,536,1,dilution_5.txt,15,30,A,rcc4213,e532,62
2020-10-29,17:43:16,536,1,dilution_5.txt,16,31,A,rcc4213,e440,82
2020-10-29,17:43:16,536,1,dilution_5.txt,16,31,A,rcc4213,e470,68
2020-10-29,17:43:16,536,1,dilution_5.txt,16,31,A,rcc4213,e532,65
2020-10-29,17:43:17,536,1,dilution_5.txt,17,32,A,rcc4213,e440,84
2020-10-29,17:43:17,536,1,dilution_5.txt,17,32,A,rcc4213,e470,69
2020-10-29,17:43:17,536,1,dilution_5.txt,17,32,A,rcc4213,e532,68
2020-10-29,17:43:18,536,1,dilution_5.txt,18,33,A,rcc4213,e440,83
2020-10-29,17:43:18,536,1,dilution_5.txt,18,33,A,rcc4213,e470,69
2020-10-29,17:43:18,536,1,dilution_5.txt,18,33,A,rcc4213,e532,63
2020-10-29,17:43:19,536,1,dilution_5.txt,19,34,A,rcc4213,e440,81
2020-10-29,17:43:19,536,1,dilution_5.txt,19,34,A,rcc4213,e470,68
2020-10-29,17:43:19,536,1,dilution_5.txt,19,34,A,rcc4213,e532,65
2020-10-29,17:43:20,536,1,dilution_5.txt,20,35,A,rcc4213,e440,80
2020-10-29,17:43:20,536,1,dilution_5.txt,20,35,A,rcc4213,e470,61
2020-10-29,17:43:20,536,1,dilution_5.txt,20,35,A,rcc4213,e532,64
2020-10-29,17:43:21,536,1,dilution_5.txt,21,36,A,rcc4213,e440,81
2020-10-29,17:43:21,536,1,dilution_5.txt,21,36,A,rcc4213,e470,67
2020-10-29,17:43:21,536,1,dilution_5.txt,21,36,A,rcc4213,e532,66
2020-10-29,17:43:22,536,1,dilution_5.txt,22,37,A,rcc4213,e440,81
2020-10-29,17:43:22,536,1,dilution_5.txt,22,37,A,rcc4213,e470,66
2020-10-29,17:43:22,536,1,dilution_5.txt,22,37,A,rcc4213,e532,64
2020-10-29,17:43:23,536,1,dilution_5.txt,23,38,A,rcc4213,e440,84
2020-10-29,17:43:23,536,1,dilution_5.txt,23,38,A,rcc4213,e470,66
2020-10-29,17:43:23,536,1,dilution_5.txt,23,38,A,rcc4213,e532,64
2020-10-29,17:43:24,536,1,dilution_5.txt,24,39,A,rcc4213,e440,79
2020-10-29,17:43:24,536,1,dilution_5.txt,24,39,A,rcc4213,e470,65
2020-10-29,17:43:24,536,1,dilution_5.txt,24,39,A,rcc4213,e532,66
2020-10-29,17:43:26,535,1,dilution_5.txt,26,41,A,rcc4213,e440,81
2020-10-29,17:43:26,535,1,dilution_5.txt,26,41,A,rcc4213,e470,65
2020-10-29,17:43:26,535,1,dilution_5.txt,26,41,A,rcc4213,e532,62
2020-10-29,17:43:27,536,1,dilution_5.txt,27,42,A,rcc4213,e440,81
2020-10-29,17:43:27,536,1,dilution_5.txt,27,42,A,rcc4213,e470,67
2020-10-29,17:43:27,536,1,dilution_5.txt,27,42,A,rcc4213,e532,67
2020-10-29,17:43:28,535,1,dilution_5.txt,28,43,A,rcc4213,e440,85
2020-10-29,17:43:28,535,1,dilution_5.txt,28,43,A,rcc4213,e470,70
2020-10-29,17:43:28,535,1,dilution_5.txt,28,43,A,rcc4213,e532,64
2020-10-29,17:43:29,535,1,dilution_5.txt,29,44,A,rcc4213,e440,85
2020-10-29,17:43:29,535,1,dilution_5.txt,29,44,A,rcc4213,e470,68
2020-10-29,17:43:29,535,1,dilution_5.txt,29,44,A,rcc4213,e532,65
2020-10-29,17:43:30,535,1,dilution_5.txt,30,45,A,rcc4213,e440,82
2020-10-29,17:43:30,535,1,dilution_5.txt,30,45,A,rcc4213,e470,65
2020-10-29,17:43:30,535,1,dilution_5.txt,30,45,A,rcc4213,e532,66
2020-10-29,17:43:31,535,1,dilution_5.txt,31,46,A,rcc4213,e440,83
2020-10-29,17:43:31,535,1,dilution_5.txt,31,46,A,rcc4213,e470,67
2020-10-29,17:43:31,535,1,dilution_5.txt,31,46,A,rcc4213,e532,62
2020-10-29,17:43:32,535,1,dilution_5.txt,32,47,A,rcc4213,e440,84
2020-10-29,17:43:32,535,1,dilution_5.txt,32,47,A,rcc4213,e470,66
2020-10-29,17:43:32,535,1,dilution_5.txt,32,47,A,rcc4213,e532,63
2020-10-29,17:43:33,535,1,dilution_5.txt,33,48,A,rcc4213,e440,82
2020-10-29,17:43:33,535,1,dilution_5.txt,33,48,A,rcc4213,e470,69
2020-10-29,17:43:33,535,1,dilution_5.txt,33,48,A,rcc4213,e532,66
2020-10-29,17:43:34,535,1,dilution_5.txt,34,49,A,rcc4213,e440,81
2020-10-29,17:43:34,535,1,dilution_5.txt,34,49,A,rcc4213,e470,69
2020-10-29,17:43:34,535,1,dilution_5.txt,34,49,A,rcc4213,e532,66
2020-10-29,17:43:35,535,1,dilution_5.txt,35,50,A,rcc4213,e440,82
2020-10-29,17:43:35,535,1,dilution_5.txt,35,50,A,rcc4213,e470,63
2020-10-29,17:43:35,535,1,dilution_5.txt,35,50,A,rcc4213,e532,62
2020-10-29,17:43:36,535,1,dilution_5.txt,36,51,A,rcc4213,e440,80
2020-10-29,17:43:36,535,1,dilution_5.txt,36,51,A,rcc4213,e470,64
2020-10-29,17:43:36,535,1,dilution_5.txt,36,51,A,rcc4213,e532,64
2020-10-29,17:43:37,535,1,dilution_5.txt,37,52,A,rcc4213,e440,81
2020-10-29,17:43:37,535,1,dilution_5.txt,37,52,A,rcc4213,e470,71
2020-10-29,17:43:37,535,1,dilution_5.txt,37,52,A,rcc4213,e532,65
2020-10-29,17:43:38,535,1,dilution_5.txt,38,53,A,rcc4213,e440,82
2020-10-29,17:43:38,535,1,dilution_5.txt,38,53,A,rcc4213,e470,65
2020-10-29,17:43:38,535,1,dilution_5.txt,38,53,A,rcc4213,e532,64
2020-10-29,17:43:39,535,1,dilution_5.txt,39,54,A,rcc4213,e440,82
2020-10-29,17:43:39,535,1,dilution_5.txt,39,54,A,rcc4213,e470,68
2020-10-29,17:43:39,535,1,dilution_5.txt,39,54,A,rcc4213,e532,64
2020-10-29,17:43:40,535,1,dilution_5.txt,40,55,A,rcc4213,e440,80
2020-10-29,17:43:40,535,1,dilution_5.txt,40,55,A,rcc4213,e470,67
2020-10-29,17:43:40,535,1,dilution_5.txt,40,55,A,rcc4213,e532,60
2020-10-29,17:43:42,535,1,dilution_5.txt,42,57,A,rcc4213,e440,84
2020-10-29,17:43:42,535,1,dilution_5.txt,42,57,A,rcc4213,e470,66
2020-10-29,17:43:42,535,1,dilution_5.txt,42,57,A,rcc4213,e532,63
2020-10-29,17:43:43,535,1,dilution_5.txt,43,58,A,rcc4213,e440,81
2020-10-29,17:43:43,535,1,dilution_5.txt,43,58,A,rcc4213,e470,69
2020-10-29,17:43:43,535,1,dilution_5.txt,43,58,A,rcc4213,e532,66
2020-10-29,17:43:44,535,1,dilution_5.txt,44,59,A,rcc4213,e440,82
2020-10-29,17:43:44,535,1,dilution_5.txt,44,59,A,rcc4213,e470,64
2020-10-29,17:43:44,535,1,dilution_5.txt,44,59,A,rcc4213,e532,64
2020-10-29,17:45:46,538,2,dilution_5.txt,46,181,A,rcc4213,e440,83
2020-10-29,17:45:46,538,2,dilution_5.txt,46,181,A,rcc4213,e470,66
2020-10-29,17:45:46,538,2,dilution_5.txt,46,181,A,rcc4213,e532,66
2020-10-29,17:45:47,537,2,dilution_5.txt,47,182,A,rcc4213,e440,79
2020-10-29,17:45:47,537,2,dilution_5.txt,47,182,A,rcc4213,e470,68
2020-10-29,17:45:47,537,2,dilution_5.txt,47,182,A,rcc4213,e532,63
2020-10-29,17:45:49,537,2,dilution_5.txt,49,184,A,rcc4213,e440,84
2020-10-29,17:45:49,537,2,dilution_5.txt,49,184,A,rcc4213,e470,65
2020-10-29,17:45:49,537,2,dilution_5.txt,49,184,A,rcc4213,e532,65
2020-10-29,17:45:50,537,2,dilution_5.txt,50,185,A,rcc4213,e440,80
2020-10-29,17:45:50,537,2,dilution_5.txt,50,185,A,rcc4213,e470,64
2020-10-29,17:45:50,537,2,dilution_5.txt,50,185,A,rcc4213,e532,64
2020-10-29,17:45:51,536,2,dilution_5.txt,51,186,A,rcc4213,e440,82
2020-10-29,17:45:51,536,2,dilution_5.txt,51,186,A,rcc4213,e470,66
2020-10-29,17:45:51,536,2,dilution_5.txt,51,186,A,rcc4213,e532,65
2020-10-29,17:45:52,536,2,dilution_5.txt,52,187,A,rcc4213,e440,84
2020-10-29,17:45:52,536,2,dilution_5.txt,52,187,A,rcc4213,e470,66
2020-10-29,17:45:52,536,2,dilution_5.txt,52,187,A,rcc4213,e532,65
2020-10-29,17:45:53,536,2,dilution_5.txt,53,188,A,rcc4213,e440,82
2020-10-29,17:45:53,536,2,dilution_5.txt,53,188,A,rcc4213,e470,66
2020-10-29,17:45:53,536,2,dilution_5.txt,53,188,A,rcc4213,e532,60
2020-10-29,17:45:54,536,2,dilution_5.txt,54,189,A,rcc4213,e440,83
2020-10-29,17:45:54,536,2,dilution_5.txt,54,189,A,rcc4213,e470,65
2020-10-29,17:45:54,536,2,dilution_5.txt,54,189,A,rcc4213,e532,61
2020-10-29,17:45:55,536,2,dilution_5.txt,55,190,A,rcc4213,e440,84
2020-10-29,17:45:55,536,2,dilution_5.txt,55,190,A,rcc4213,e470,68
2020-10-29,17:45:55,536,2,dilution_5.txt,55,190,A,rcc4213,e532,64
2020-10-29,17:45:56,536,2,dilution_5.txt,56,191,A,rcc4213,e440,81
2020-10-29,17:45:56,536,2,dilution_5.txt,56,191,A,rcc4213,e470,68
2020-10-29,17:45:56,536,2,dilution_5.txt,56,191,A,rcc4213,e532,64
2020-10-29,17:45:57,536,2,dilution_5.txt,57,192,A,rcc4213,e440,82
2020-10-29,17:45:57,536,2,dilution_5.txt,57,192,A,rcc4213,e470,68
2020-10-29,17:45:57,536,2,dilution_5.txt,57,192,A,rcc4213,e532,62
2020-10-29,17:45:58,536,2,dilution_5.txt,58,193,A,rcc4213,e440,80
2020-10-29,17:45:58,536,2,dilution_5.txt,58,193,A,rcc4213,e470,67
2020-10-29,17:45:58,536,2,dilution_5.txt,58,193,A,rcc4213,e532,65
2020-10-29,17:45:59,536,2,dilution_5.txt,59,194,A,rcc4213,e440,82
2020-10-29,17:45:59,536,2,dilution_5.txt,59,194,A,rcc4213,e470,66
2020-10-29,17:45:59,536,2,dilution_5.txt,59,194,A,rcc4213,e532,63
2020-10-29,17:46:00,536,2,dilution_5.txt,0,195,A,rcc4213,e440,82
2020-10-29,17:46:00,536,2,dilution_5.txt,0,195,A,rcc4213,e470,66
2020-10-29,17:46:00,536,2,dilution_5.txt,0,195,A,rcc4213,e532,62
2020-10-29,17:46:01,536,2,dilution_5.txt,1,196,A,rcc4213,e440,82
2020-10-29,17:46:01,536,2,dilution_5.txt,1,196,A,rcc4213,e470,65
2020-10-29,17:46:01,536,2,dilution_5.txt,1,196,A,rcc4213,e532,63
2020-10-29,17:46:02,536,2,dilution_5.txt,2,197,A,rcc4213,e440,83
2020-10-29,17:46:02,536,2,dilution_5.txt,2,197,A,rcc4213,e470,68
2020-10-29,17:46:02,536,2,dilution_5.txt,2,197,A,rcc4213,e532,66
2020-10-29,17:46:03,536,2,dilution_5.txt,3,198,A,rcc4213,e440,80
2020-10-29,17:46:03,536,2,dilution_5.txt,3,198,A,rcc4213,e470,68
2020-10-29,17:46:03,536,2,dilution_5.txt,3,198,A,rcc4213,e532,61
2020-10-29,17:46:05,536,2,dilution_5.txt,5,200,A,rcc4213,e440,78
2020-10-29,17:46:05,536,2,dilution_5.txt,5,200,A,rcc4213,e470,64
2020-10-29,17:46:05,536,2,dilution_5.txt,5,200,A,rcc4213,e532,61
2020-10-29,17:46:06,536,2,dilution_5.txt,6,201,A,rcc4213,e440,84
2020-10-29,17:46:06,536,2,dilution_5.txt,6,201,A,rcc4213,e470,69
2020-10-29,17:46:06,536,2,dilution_5.txt,6,201,A,rcc4213,e532,63
2020-10-29,17:46:07,536,2,dilution_5.txt,7,202,A,rcc4213,e440,80
2020-10-29,17:46:07,536,2,dilution_5.txt,7,202,A,rcc4213,e470,66
2020-10-29,17:46:07,536,2,dilution_5.txt,7,202,A,rcc4213,e532,60
2020-10-29,17:46:08,536,2,dilution_5.txt,8,203,A,rcc4213,e440,83
2020-10-29,17:46:08,536,2,dilution_5.txt,8,203,A,rcc4213,e470,68
2020-10-29,17:46:08,536,2,dilution_5.txt,8,203,A,rcc4213,e532,61
2020-10-29,17:46:09,536,2,dilution_5.txt,9,204,A,rcc4213,e440,83
2020-10-29,17:46:09,536,2,dilution_5.txt,9,204,A,rcc4213,e470,62
2020-10-29,17:46:09,536,2,dilution_5.txt,9,204,A,rcc4213,e532,64
2020-10-29,17:46:10,535,2,dilution_5.txt,10,205,A,rcc4213,e440,81
2020-10-29,17:46:10,535,2,dilution_5.txt,10,205,A,rcc4213,e470,70
2020-10-29,17:46:10,535,2,dilution_5.txt,10,205,A,rcc4213,e532,65
2020-10-29,17:46:11,536,2,dilution_5.txt,11,206,A,rcc4213,e440,81
2020-10-29,17:46:11,536,2,dilution_5.txt,11,206,A,rcc4213,e470,67
2020-10-29,17:46:11,536,2,dilution_5.txt,11,206,A,rcc4213,e532,64
2020-10-29,17:46:12,535,2,dilution_5.txt,12,207,A,rcc4213,e440,79
2020-10-29,17:46:12,535,2,dilution_5.txt,12,207,A,rcc4213,e470,65
2020-10-29,17:46:12,535,2,dilution_5.txt,12,207,A,rcc4213,e532,65
2020-10-29,17:46:13,535,2,dilution_5.txt,13,208,A,rcc4213,e440,83
2020-10-29,17:46:13,535,2,dilution_5.txt,13,208,A,rcc4213,e470,67
2020-10-29,17:46:13,535,2,dilution_5.txt,13,208,A,rcc4213,e532,63
2020-10-29,17:46:14,535,2,dilution_5.txt,14,209,A,rcc4213,e440,79
2020-10-29,17:46:14,535,2,dilution_5.txt,14,209,A,rcc4213,e470,67
2020-10-29,17:46:14,535,2,dilution_5.txt,14,209,A,rcc4213,e532,66
2020-10-29,17:46:15,535,2,dilution_5.txt,15,210,A,rcc4213,e440,83
2020-10-29,17:46:15,535,2,dilution_5.txt,15,210,A,rcc4213,e470,68
2020-10-29,17:46:15,535,2,dilution_5.txt,15,210,A,rcc4213,e532,61
2020-10-29,17:46:16,535,2,dilution_5.txt,16,211,A,rcc4213,e440,84
2020-10-29,17:46:16,535,2,dilution_5.txt,16,211,A,rcc4213,e470,68
2020-10-29,17:46:16,535,2,dilution_5.txt,16,211,A,rcc4213,e532,62
2020-10-29,17:46:17,535,2,dilution_5.txt,17,212,A,rcc4213,e440,81
2020-10-29,17:46:17,535,2,dilution_5.txt,17,212,A,rcc4213,e470,64
2020-10-29,17:46:17,535,2,dilution_5.txt,17,212,A,rcc4213,e532,63
2020-10-29,17:46:18,535,2,dilution_5.txt,18,213,A,rcc4213,e440,79
2020-10-29,17:46:18,535,2,dilution_5.txt,18,213,A,rcc4213,e470,67
2020-10-29,17:46:18,535,2,dilution_5.txt,18,213,A,rcc4213,e532,62
2020-10-29,17:46:19,535,2,dilution_5.txt,19,214,A,rcc4213,e440,78
2020-10-29,17:46:19,535,2,dilution_5.txt,19,214,A,rcc4213,e470,65
2020-10-29,17:46:19,535,2,dilution_5.txt,19,214,A,rcc4213,e532,60
2020-10-29,17:46:21,535,2,dilution_5.txt,21,216,A,rcc4213,e440,79
2020-10-29,17:46:21,535,2,dilution_5.txt,21,216,A,rcc4213,e470,66
2020-10-29,17:46:21,535,2,dilution_5.txt,21,216,A,rcc4213,e532,63
2020-10-29,17:46:22,535,2,dilution_5.txt,22,217,A,rcc4213,e440,81
2020-10-29,17:46:22,535,2,dilution_5.txt,22,217,A,rcc4213,e470,60
2020-10-29,17:46:22,535,2,dilution_5.txt,22,217,A,rcc4213,e532,62
2020-10-29,17:46:23,535,2,dilution_5.txt,23,218,A,rcc4213,e440,81
2020-10-29,17:46:23,535,2,dilution_5.txt,23,218,A,rcc4213,e470,66
2020-10-29,17:46:23,535,2,dilution_5.txt,23,218,A,rcc4213,e532,59
2020-10-29,17:46:24,535,2,dilution_5.txt,24,219,A,rcc4213,e440,80
2020-10-29,17:46:24,535,2,dilution_5.txt,24,219,A,rcc4213,e470,65
2020-10-29,17:46:24,535,2,dilution_5.txt,24,219,A,rcc4213,e532,63
2020-10-29,17:46:25,535,2,dilution_5.txt,25,220,A,rcc4213,e440,83
2020-10-29,17:46:25,535,2,dilution_5.txt,25,220,A,rcc4213,e470,67
2020-10-29,17:46:25,535,2,dilution_5.txt,25,220,A,rcc4213,e532,64
2020-10-29,17:46:26,535,2,dilution_5.txt,26,221,A,rcc4213,e440,80
2020-10-29,17:46:26,535,2,dilution_5.txt,26,221,A,rcc4213,e470,66
2020-10-29,17:46:26,535,2,dilution_5.txt,26,221,A,rcc4213,e532,60
2020-10-29,17:46:27,535,2,dilution_5.txt,27,222,A,rcc4213,e440,81
2020-10-29,17:46:27,535,2,dilution_5.txt,27,222,A,rcc4213,e470,68
2020-10-29,17:46:27,535,2,dilution_5.txt,27,222,A,rcc4213,e532,64
2020-10-29,17:46:28,535,2,dilution_5.txt,28,223,A,rcc4213,e440,79
2020-10-29,17:46:28,535,2,dilution_5.txt,28,223,A,rcc4213,e470,68
2020-10-29,17:46:28,535,2,dilution_5.txt,28,223,A,rcc4213,e532,64
2020-10-29,17:46:29,535,2,dilution_5.txt,29,224,A,rcc4213,e440,82
2020-10-29,17:46:29,535,2,dilution_5.txt,29,224,A,rcc4213,e470,68
2020-10-29,17:46:29,535,2,dilution_5.txt,29,224,A,rcc4213,e532,64
2020-10-29,17:46:30,535,2,dilution_5.txt,30,225,A,rcc4213,e440,84
2020-10-29,17:46:30,535,2,dilution_5.txt,30,225,A,rcc4213,e470,66
2020-10-29,17:46:30,535,2,dilution_5.txt,30,225,A,rcc4213,e532,63
2020-10-29,17:46:31,535,2,dilution_5.txt,31,226,A,rcc4213,e440,77
2020-10-29,17:46:31,535,2,dilution_5.txt,31,226,A,rcc4213,e470,68
2020-10-29,17:46:31,535,2,dilution_5.txt,31,226,A,rcc4213,e532,64
2020-10-29,17:46:32,535,2,dilution_5.txt,32,227,A,rcc4213,e440,81
2020-10-29,17:46:32,535,2,dilution_5.txt,32,227,A,rcc4213,e470,67
2020-10-29,17:46:32,535,2,dilution_5.txt,32,227,A,rcc4213,e532,67
2020-10-29,17:46:33,535,2,dilution_5.txt,33,228,A,rcc4213,e440,79
2020-10-29,17:46:33,535,2,dilution_5.txt,33,228,A,rcc4213,e470,66
2020-10-29,17:46:33,535,2,dilution_5.txt,33,228,A,rcc4213,e532,62
2020-10-29,17:46:34,535,2,dilution_5.txt,34,229,A,rcc4213,e440,80
2020-10-29,17:46:34,535,2,dilution_5.txt,34,229,A,rcc4213,e470,66
2020-10-29,17:46:34,535,2,dilution_5.txt,34,229,A,rcc4213,e532,65
2020-10-29,17:46:35,535,2,dilution_5.txt,35,230,A,rcc4213,e440,83
2020-10-29,17:46:35,535,2,dilution_5.txt,35,230,A,rcc4213,e470,63
2020-10-29,17:46:35,535,2,dilution_5.txt,35,230,A,rcc4213,e532,67
2020-10-29,17:46:37,535,2,dilution_5.txt,37,232,A,rcc4213,e440,80
2020-10-29,17:46:37,535,2,dilution_5.txt,37,232,A,rcc4213,e470,63
2020-10-29,17:46:37,535,2,dilution_5.txt,37,232,A,rcc4213,e532,63
2020-10-29,17:46:38,535,2,dilution_5.txt,38,233,A,rcc4213,e440,82
2020-10-29,17:46:38,535,2,dilution_5.txt,38,233,A,rcc4213,e470,68
2020-10-29,17:46:38,535,2,dilution_5.txt,38,233,A,rcc4213,e532,67
2020-10-29,17:46:39,535,2,dilution_5.txt,39,234,A,rcc4213,e440,79
2020-10-29,17:46:39,535,2,dilution_5.txt,39,234,A,rcc4213,e470,67
2020-10-29,17:46:39,535,2,dilution_5.txt,39,234,A,rcc4213,e532,64
2020-10-29,17:46:40,535,2,dilution_5.txt,40,235,A,rcc4213,e440,83
2020-10-29,17:46:40,535,2,dilution_5.txt,40,235,A,rcc4213,e470,69
2020-10-29,17:46:40,535,2,dilution_5.txt,40,235,A,rcc4213,e532,61
2020-10-29,17:46:41,535,2,dilution_5.txt,41,236,A,rcc4213,e440,80
2020-10-29,17:46:41,535,2,dilution_5.txt,41,236,A,rcc4213,e470,68
2020-10-29,17:46:41,535,2,dilution_5.txt,41,236,A,rcc4213,e532,63
2020-10-29,17:46:42,535,2,dilution_5.txt,42,237,A,rcc4213,e440,81
2020-10-29,17:46:42,535,2,dilution_5.txt,42,237,A,rcc4213,e470,65
