date,time,e440,e470,e532,jsp,replicate,file,second,hms
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-31,14:30:00,106,69,72,536,3,dilution_5.txt,150,0
2020-10-31,14:30:00,108,72,72,536,3,dilution_5.txt,151,0
2020-10-31,14:30:00,105,69,73,536,3,dilution_5.txt,152,0
2020-10-31,14:30:00,109,72,75,536,3,dilution_5.txt,153,0
2020-10-31,14:30:00,107,72,72,536,3,dilution_5.txt,154,0
2020-10-31,14:30:00,105,69,70,535,3,dilution_5.txt,155,0
2020-10-31,14:30:00,107,67,75,536,3,dilution_5.txt,156,0
2020-10-31,14:30:00,109,69,76,536,3,dilution_5.txt,157,0
2020-10-31,14:30:00,105,69,73,535,3,dilution_5.txt,158,0
2020-10-31,14:30:00,105,76,71,536,3,dilution_5.txt,159,0
2020-10-31,14:30:00,105,70,74,535,3,dilution_5.txt,160,0
2020-10-31,14:30:00,107,70,74,535,3,dilution_5.txt,161,0
2020-10-31,14:30:00,109,67,72,536,3,dilution_5.txt,162,0
2020-10-31,14:30:00,107,69,74,535,3,dilution_5.txt,163,0
2020-10-31,14:30:00,105,71,76,535,3,dilution_5.txt,164,0
2020-10-31,14:30:00,104,72,70,535,3,dilution_5.txt,165,0
2020-10-31,14:30:00,103,67,73,535,3,dilution_5.txt,166,0
2020-10-31,14:30:00,107,70,72,535,3,dilution_5.txt,167,0
2020-10-31,14:30:00,108,70,71,535,3,dilution_5.txt,168,0
2020-10-31,14:30:00,108,72,75,535,3,dilution_5.txt,169,0
2020-10-31,14:30:00,106,72,73,535,3,dilution_5.txt,170,0
2020-10-31,14:30:00,105,69,73,535,3,dilution_5.txt,171,0
2020-10-31,14:30:00,104,70,73,535,3,dilution_5.txt,172,0
2020-10-31,14:30:00,105,67,73,535,3,dilution_5.txt,173,0
2020-10-31,14:30:00,106,72,72,535,3,dilution_5.txt,174,0
2020-10-31,14:30:00,111,71,75,535,3,dilution_5.txt,175,0
2020-10-31,14:30:00,105,71,74,535,3,dilution_5.txt,176,0
2020-10-31,14:30:00,105,70,71,535,3,dilution_5.txt,177,0
2020-10-31,14:30:00,108,72,72,535,3,dilution_5.txt,178,0
2020-10-31,14:30:00,107,73,75,535,3,dilution_5.txt,179,0
2020-10-31,14:30:00,111,73,74,535,3,dilution_5.txt,180,0
2020-10-31,14:30:00,109,71,73,535,3,dilution_5.txt,181,0
2020-10-31,14:30:00,106,73,70,535,3,dilution_5.txt,182,0
2020-10-31,14:30:00,104,68,74,535,3,dilution_5.txt,183,0
2020-10-31,14:30:00,104,70,70,535,3,dilution_5.txt,184,0
2020-10-31,14:30:00,106,69,70,535,3,dilution_5.txt,185,0
2020-10-31,14:30:00,108,69,74,535,3,dilution_5.txt,186,0
2020-10-31,14:30:00,110,71,71,535,3,dilution_5.txt,187,0
2020-10-31,14:30:00,104,73,71,535,3,dilution_5.txt,188,0
2020-10-31,14:30:00,110,73,78,535,3,dilution_5.txt,189,0
